timestamp,BTCUSDT_1d,LTCBTC_1d,BNBUSDT_1d,BNBBTC_1d,LTCUSDT_1d,ADABTC_1d,ADAUSDT_1d,SOLUSDT_1d,SOLBTC_1d
2023-07-07,30344.7,0.003238,235.6,0.007764,98.23,9.38e-06,0.2844,21.5,0.0007086
2023-07-08,30284.63,0.00323,236.3,0.0078,97.79,9.59e-06,0.2907,21.81,0.0007205
2023-07-09,30160.71,0.003152,234.1,0.007761,95.08,9.43e-06,0.2844,21.32,0.000707
2023-07-10,30411.57,0.003182,246.2,0.008093,96.72,9.46e-06,0.2878,21.3,0.0007002
2023-07-11,30622.1,0.003159,248.6,0.008118,96.77,9.56e-06,0.2927,22.07,0.0007207
2023-07-12,30380.0,0.003167,243.9,0.008027,96.21,9.5e-06,0.289,21.94,0.0007221
2023-07-13,31454.23,0.003237,256.1,0.008143,101.85,1.133e-05,0.3567,26.01,0.0008271
2023-07-14,30312.01,0.003138,248.1,0.008184,95.13,1.082e-05,0.3277,26.67,0.0008801
2023-07-15,30289.52,0.003128,251.1,0.008288,94.78,1.076e-05,0.326,27.46,0.0009063
2023-07-16,30231.99,0.003073,242.3,0.008018,92.89,1.041e-05,0.3146,27.42,0.0009066
2023-07-17,30138.0,0.003059,244.1,0.008103,92.2,1.035e-05,0.3118,26.8,0.0008893
2023-07-18,29859.13,0.003067,240.2,0.008046,91.56,1.037e-05,0.3095,25.54,0.0008557
2023-07-19,29909.21,0.003075,240.8,0.008055,91.99,1.079e-05,0.3226,26.31,0.0008797
2023-07-20,29800.0,0.0031,242.8,0.008145,92.37,1.06e-05,0.3161,25.38,0.0008516
2023-07-21,29901.72,0.003147,243.7,0.00815,94.09,1.046e-05,0.3127,25.5,0.000853
2023-07-22,29794.0,0.003092,241.1,0.008092,92.09,1.041e-05,0.31,24.52,0.0008232
2023-07-23,30083.75,0.003098,242.5,0.008059,93.16,1.055e-05,0.3171,24.76,0.0008232
2023-07-24,29176.5,0.003056,238.9,0.008187,89.14,1.046e-05,0.3053,23.37,0.0008007
2023-07-25,29228.91,0.003061,237.7,0.008133,89.45,1.039e-05,0.3037,23.27,0.0007963
2023-07-26,29351.96,0.003089,239.0,0.008143,90.64,1.046e-05,0.3069,25.17,0.0008575
2023-07-27,29222.78,0.0031,240.6,0.008236,90.6,1.054e-05,0.3077,25.1,0.0008589
2023-07-28,29314.14,0.00312,241.9,0.008252,91.44,1.057e-05,0.3099,24.82,0.0008464
2023-07-29,29352.9,0.003214,242.4,0.008261,94.32,1.066e-05,0.313,25.17,0.0008573
2023-07-30,29281.09,0.003212,242.5,0.008284,94.03,1.077e-05,0.3156,24.25,0.0008281
2023-07-31,29232.25,0.003156,241.0,0.008243,92.28,1.051e-05,0.307,23.73,0.0008115
2023-08-01,29705.99,0.003162,247.7,0.008341,93.94,1.045e-05,0.3103,24.05,0.0008097
2023-08-02,29186.01,0.003001,240.7,0.008249,87.54,1.026e-05,0.2993,23.15,0.0007934
2023-08-03,29193.64,0.002827,241.1,0.008258,82.55,1.001e-05,0.2922,22.65,0.0007758
2023-08-04,29113.99,0.002823,241.7,0.008305,82.2,1.008e-05,0.2935,22.8,0.0007831
2023-08-05,29072.13,0.00286,243.2,0.008366,83.12,1.011e-05,0.2938,22.65,0.0007794
2023-08-06,29088.42,0.00284,243.2,0.008361,82.57,1.005e-05,0.2923,23.2,0.0007976
2023-08-07,29211.06,0.002824,242.1,0.008286,82.49,9.96e-06,0.291,23.12,0.0007916
2023-08-08,29770.42,0.002818,245.2,0.008232,83.86,9.99e-06,0.2974,24.22,0.0008132
2023-08-09,29581.99,0.002841,243.8,0.008244,84.08,1.018e-05,0.3013,24.38,0.0008243
2023-08-10,29455.75,0.002822,241.5,0.008198,83.14,1.007e-05,0.2965,24.62,0.0008358
2023-08-11,29426.03,0.002841,239.7,0.008148,83.58,9.96e-06,0.2933,24.62,0.0008369
2023-08-12,29430.17,0.002836,240.3,0.008164,83.47,9.92e-06,0.2919,24.91,0.0008464
2023-08-13,29303.84,0.002796,240.2,0.008196,81.92,9.88e-06,0.2894,24.23,0.0008267
2023-08-14,29430.93,0.00279,240.4,0.00817,82.11,9.88e-06,0.2906,25.18,0.0008558
2023-08-15,29200.0,0.002714,236.7,0.008111,79.26,9.66e-06,0.282,23.9,0.0008187
2023-08-16,28730.51,0.002595,232.0,0.008075,74.56,9.56e-06,0.2747,22.82,0.0007941
2023-08-17,26623.41,0.002434,218.1,0.008188,64.77,9.59e-06,0.2553,21.66,0.0008139
2023-08-18,26054.0,0.002456,216.1,0.008291,63.98,1.014e-05,0.264,21.34,0.0008192
2023-08-19,26100.01,0.002459,216.8,0.008311,64.18,1.031e-05,0.2688,21.9,0.0008388
2023-08-20,26189.99,0.002492,216.5,0.008268,65.25,1.033e-05,0.2703,21.77,0.0008313
2023-08-21,26126.92,0.002564,210.4,0.008052,67.0,1.007e-05,0.2628,21.2,0.0008112
2023-08-22,26056.0,0.002488,210.9,0.008096,64.83,9.93e-06,0.2588,20.59,0.0007899
2023-08-23,26432.72,0.002484,216.6,0.008195,65.64,1.015e-05,0.2681,21.74,0.0008223
2023-08-24,26180.05,0.002479,219.0,0.008365,64.88,1.016e-05,0.2659,21.06,0.0008044
2023-08-25,26060.01,0.0025,218.4,0.008382,65.13,1.003e-05,0.2612,20.42,0.0007835
2023-08-26,26017.37,0.002499,216.5,0.00832,65.01,1.004e-05,0.261,20.29,0.0007799
2023-08-27,26101.77,0.002506,218.4,0.008366,65.39,1.01e-05,0.2634,20.79,0.0007966
2023-08-28,26120.0,0.002508,218.8,0.008373,65.52,1.025e-05,0.2676,20.56,0.0007872
2023-08-29,27716.34,0.002483,226.9,0.008184,68.86,9.84e-06,0.2726,21.79,0.0007861
2023-08-30,27299.99,0.002478,223.8,0.008197,67.65,9.73e-06,0.2654,20.82,0.0007627
2023-08-31,25940.78,0.002462,216.7,0.008349,63.89,9.85e-06,0.2554,19.74,0.0007606
2023-09-01,25805.05,0.002442,213.7,0.008279,62.98,9.89e-06,0.2551,19.33,0.0007488
2023-09-02,25869.51,0.002498,214.4,0.00829,64.59,9.91e-06,0.2562,19.5,0.0007534
2023-09-03,25971.21,0.002462,214.4,0.008252,63.93,9.86e-06,0.2559,19.57,0.0007534
2023-09-04,25826.02,0.002469,215.2,0.008335,63.75,9.93e-06,0.2561,19.52,0.0007562
2023-09-05,25792.1,0.002448,214.6,0.008317,63.15,1e-05,0.2578,20.26,0.000786
2023-09-06,25759.95,0.00244,215.2,0.008354,62.87,1.001e-05,0.2577,19.64,0.0007624
2023-09-07,26255.0,0.002427,217.1,0.008269,63.71,9.83e-06,0.2579,19.92,0.0007587
2023-09-08,25910.5,0.002417,214.7,0.008283,62.61,9.82e-06,0.2544,19.61,0.0007568
2023-09-09,25901.61,0.002435,214.1,0.008271,63.06,9.79e-06,0.2533,19.44,0.0007506
2023-09-10,25841.61,0.002366,212.4,0.008216,61.11,9.64e-06,0.249,18.24,0.0007057
2023-09-11,25162.52,0.002339,206.1,0.008191,58.85,9.62e-06,0.2421,17.72,0.0007045
2023-09-12,25840.1,0.00232,210.7,0.008155,59.96,9.5e-06,0.2455,17.92,0.0006934
2023-09-13,26222.0,0.002363,212.5,0.008106,61.98,9.49e-06,0.2487,18.4,0.0007014
2023-09-14,26522.73,0.002369,212.2,0.008001,62.83,9.48e-06,0.2513,18.85,0.0007105
2023-09-15,26600.0,0.002478,214.1,0.008044,65.89,9.41e-06,0.2505,19.14,0.0007197
2023-09-16,26559.67,0.002461,214.9,0.008086,65.38,9.42e-06,0.2503,19.12,0.0007202
2023-09-17,26527.51,0.002396,216.5,0.008158,63.55,9.31e-06,0.2471,18.81,0.0007091
2023-09-18,26762.51,0.002462,216.0,0.00807,65.89,9.41e-06,0.2516,19.64,0.0007341
2023-09-19,27210.26,0.002473,217.2,0.007981,67.28,9.37e-06,0.2548,20.03,0.0007361
2023-09-20,27125.0,0.00238,214.4,0.007902,64.55,9.28e-06,0.2517,20.29,0.0007482
2023-09-21,26568.08,0.002435,210.8,0.007932,64.69,9.23e-06,0.2449,19.46,0.0007322
2023-09-22,26580.14,0.002421,211.1,0.00794,64.37,9.22e-06,0.2449,19.43,0.0007308
2023-09-23,26575.96,0.002449,210.5,0.007919,65.07,9.27e-06,0.2461,19.49,0.0007324
2023-09-24,26248.38,0.002422,208.3,0.007934,63.58,9.25e-06,0.2427,19.36,0.0007373
2023-09-25,26304.81,0.002445,209.9,0.007983,64.33,9.35e-06,0.2459,19.39,0.0007373
2023-09-26,26221.67,0.002433,212.6,0.008104,63.8,9.37e-06,0.2455,19.03,0.0007255
2023-09-27,26372.99,0.002409,212.0,0.008041,63.53,9.28e-06,0.2446,19.14,0.0007256
2023-09-28,27021.39,0.002413,215.0,0.007957,65.21,9.22e-06,0.2489,19.96,0.000739
2023-09-29,26906.96,0.002435,215.2,0.007996,65.55,9.27e-06,0.2494,20.28,0.0007536
2023-09-30,26962.56,0.002447,214.6,0.007959,65.97,9.42e-06,0.254,21.37,0.0007922
2023-10-01,27992.57,0.002436,218.2,0.007797,68.19,9.51e-06,0.2659,23.87,0.0008529
2023-10-02,27494.51,0.002399,214.6,0.007801,65.97,9.42e-06,0.2591,23.37,0.0008498
2023-10-03,27426.46,0.002388,213.5,0.007781,65.5,9.52e-06,0.261,23.6,0.0008608
2023-10-04,27778.57,0.002318,213.4,0.007677,64.4,9.31e-06,0.2589,23.13,0.0008327
2023-10-05,27410.39,0.002365,210.6,0.007683,64.8,9.49e-06,0.2602,22.7,0.0008277
2023-10-06,27931.09,0.002345,213.4,0.007638,65.5,9.48e-06,0.2646,23.41,0.0008379
2023-10-07,27956.67,0.00234,212.3,0.007591,65.45,9.26e-06,0.2587,23.3,0.000833
2023-10-08,27917.05,0.002341,211.4,0.007569,65.34,9.19e-06,0.2563,23.22,0.0008318
2023-10-09,27590.12,0.002286,205.8,0.007462,63.07,9.12e-06,0.2513,22.1,0.0008009
2023-10-10,27390.12,0.002322,208.6,0.007613,63.61,9.1e-06,0.249,22.11,0.0008073
2023-10-11,26875.52,0.00229,206.6,0.007686,61.55,9.22e-06,0.2481,22.01,0.0008189
2023-10-12,26759.63,0.002286,205.1,0.007667,61.12,9.2e-06,0.246,21.28,0.0007956
2023-10-13,26862.0,0.002292,206.1,0.00767,61.58,9.16e-06,0.2458,21.84,0.000813
2023-10-14,26852.48,0.002293,206.5,0.007691,61.62,9.19e-06,0.247,22.0,0.000819
2023-10-15,27154.15,0.00227,209.7,0.007724,61.63,9.11e-06,0.2473,21.93,0.0008076
2023-10-16,28500.78,0.002218,214.6,0.007531,63.19,8.82e-06,0.2513,23.95,0.0008403
2023-10-17,28395.91,0.002186,211.4,0.007444,62.07,8.68e-06,0.2463,23.93,0.0008427
2023-10-18,28320.0,0.002126,210.2,0.007426,60.23,8.58e-06,0.243,23.42,0.0008268
2023-10-19,28713.71,0.002153,211.2,0.007354,61.78,8.6e-06,0.2469,24.93,0.0008679
2023-10-20,29669.04,0.002137,212.1,0.007148,63.38,8.47e-06,0.2512,27.03,0.0009113
2023-10-21,29909.8,0.002165,214.2,0.007161,64.75,8.65e-06,0.2586,29.32,0.0009803
2023-10-22,29992.46,0.002176,217.8,0.007262,65.26,8.8e-06,0.2639,29.05,0.0009686
2023-10-23,33069.99,0.002089,228.5,0.006914,69.02,8.49e-06,0.2807,31.88,0.0009641
2023-10-24,33922.73,0.002039,225.2,0.006638,69.15,8.23e-06,0.2792,30.17,0.0008895
2023-10-25,34496.05,0.001992,222.1,0.006439,68.71,8.15e-06,0.2808,32.44,0.0009404
2023-10-26,34151.66,0.002014,223.2,0.006536,68.76,8.41e-06,0.2872,32.77,0.0009598
2023-10-27,33892.02,0.001976,224.1,0.006616,66.99,8.53e-06,0.2893,31.73,0.0009359
2023-10-28,34081.0,0.001988,225.7,0.00662,67.73,8.54e-06,0.2909,31.63,0.000928
2023-10-29,34525.89,0.001993,227.1,0.006575,68.79,8.55e-06,0.2954,32.83,0.0009509
2023-10-30,34474.73,0.002008,228.0,0.006614,69.21,8.78e-06,0.3031,34.94,0.0010135
2023-10-31,34639.77,0.00199,226.2,0.006531,68.89,8.46e-06,0.293,38.4,0.0011087
2023-11-01,35421.43,0.001974,227.9,0.006437,69.97,8.68e-06,0.3071,41.15,0.001162
2023-11-02,34941.59,0.001986,231.9,0.006635,69.43,9.25e-06,0.323,40.23,0.0011522
2023-11-03,34716.78,0.002001,230.2,0.006633,69.45,9.49e-06,0.3292,39.45,0.0011367
2023-11-04,35062.07,0.00201,237.1,0.006763,70.41,9.36e-06,0.3278,42.41,0.0012094
2023-11-05,35011.88,0.002046,244.0,0.006966,71.6,9.77e-06,0.3419,41.15,0.0011751
2023-11-06,35046.09,0.002125,255.1,0.007281,74.46,1.035e-05,0.3624,42.16,0.0012033
2023-11-07,35399.12,0.002075,246.2,0.006951,73.41,9.92e-06,0.3512,42.93,0.0012129
2023-11-08,35624.72,0.00205,246.7,0.006923,73.07,1.004e-05,0.3577,43.13,0.0012105
2023-11-09,36701.09,0.002014,251.6,0.006857,73.83,1.004e-05,0.3684,45.29,0.0012341
2023-11-10,37301.63,0.001964,251.0,0.006732,73.28,1.035e-05,0.3859,56.67,0.0015195
2023-11-11,37130.0,0.002027,251.5,0.006773,75.26,1.035e-05,0.3844,56.34,0.0015168
2023-11-12,37064.13,0.002021,247.4,0.006676,74.88,1.035e-05,0.3834,56.28,0.0015185
2023-11-13,36462.93,0.001949,241.1,0.006611,71.1,9.78e-06,0.3568,51.6,0.001415
2023-11-14,35551.19,0.001986,242.3,0.006813,70.61,1.007e-05,0.3579,56.81,0.0015985
2023-11-15,37858.2,0.001954,253.7,0.006704,74.03,1.001e-05,0.3788,65.43,0.0017301
2023-11-16,36163.51,0.001963,242.7,0.00671,70.97,1.025e-05,0.3706,57.8,0.0015984
2023-11-17,36613.92,0.001921,244.9,0.006687,70.29,1.003e-05,0.3671,58.51,0.0015984
2023-11-18,36568.1,0.00191,244.8,0.006694,69.86,1.032e-05,0.3772,58.56,0.001601
2023-11-19,37359.86,0.001889,246.4,0.006596,70.54,1.029e-05,0.384,61.1,0.0016371
2023-11-20,37448.78,0.001856,253.1,0.006757,69.51,1.015e-05,0.3804,56.57,0.0015108
2023-11-21,35741.65,0.001849,225.5,0.006311,66.15,9.97e-06,0.3566,51.65,0.0014437
2023-11-22,37408.34,0.001837,236.1,0.006312,68.7,1.017e-05,0.3805,57.56,0.0015388
2023-11-23,37294.28,0.001863,233.8,0.006269,69.51,1.039e-05,0.3873,56.51,0.0015151
2023-11-24,37713.57,0.001877,232.7,0.006172,70.73,1.024e-05,0.3862,56.86,0.001508
2023-11-25,37780.67,0.001902,234.4,0.006204,71.87,1.043e-05,0.3941,58.82,0.0015566
2023-11-26,37447.43,0.00187,231.7,0.006187,70.03,1.035e-05,0.3873,57.57,0.0015377
2023-11-27,37242.7,0.001857,227.2,0.006103,69.22,1.015e-05,0.3777,55.06,0.0014779
2023-11-28,37818.87,0.001844,229.6,0.00607,69.77,1.02e-05,0.3858,58.18,0.0015389
2023-11-29,37854.64,0.001849,227.3,0.006004,70.0,1.009e-05,0.3816,59.31,0.0015667
2023-11-30,37723.96,0.00184,227.6,0.006033,69.42,9.96e-06,0.3759,59.3,0.0015716
2023-12-01,38682.52,0.00185,228.5,0.005905,71.57,9.93e-06,0.3844,59.75,0.0015447
2023-12-02,39450.35,0.001831,229.0,0.005805,72.2,1.008e-05,0.3976,63.66,0.0016139
2023-12-03,39972.26,0.00181,228.1,0.005704,72.31,9.88e-06,0.3949,62.98,0.0015758
2023-12-04,41991.1,0.001736,233.5,0.00556,72.93,9.69e-06,0.4068,61.64,0.0014676
2023-12-05,44073.32,0.001686,231.2,0.005245,74.34,9.66e-06,0.4257,61.03,0.0013845
2023-12-06,43762.69,0.001654,229.4,0.005243,72.41,1.012e-05,0.4429,61.85,0.0014129
2023-12-07,43273.14,0.001711,232.6,0.005376,74.02,1.053e-05,0.4555,67.74,0.0015656
2023-12-08,44170.99,0.001777,238.9,0.005408,78.5,1.235e-05,0.5454,74.94,0.0016958
2023-12-09,43713.6,0.001746,237.7,0.005438,76.32,1.325e-05,0.5791,72.3,0.0016531
2023-12-10,43789.51,0.001762,239.8,0.005477,77.18,1.358e-05,0.5948,74.87,0.0017091
2023-12-11,41253.4,0.001762,246.4,0.005973,72.67,1.335e-05,0.5507,70.25,0.001703
2023-12-12,41492.39,0.001744,254.6,0.006136,72.37,1.394e-05,0.5784,68.6,0.0016531
2023-12-13,42869.03,0.001705,252.0,0.005879,73.12,1.557e-05,0.6675,70.62,0.0016475
2023-12-14,43022.26,0.001695,253.3,0.005887,72.93,1.496e-05,0.6433,75.68,0.0017575
2023-12-15,41940.3,0.001691,244.9,0.005839,70.93,1.432e-05,0.6004,72.51,0.0017296
2023-12-16,42278.03,0.001708,244.4,0.005781,72.19,1.438e-05,0.6078,73.72,0.0017428
2023-12-17,41374.65,0.001721,238.8,0.005776,71.18,1.404e-05,0.5804,70.87,0.0017117
2023-12-18,42657.8,0.001662,241.7,0.005666,70.85,1.412e-05,0.6021,74.42,0.0017442
2023-12-19,42275.99,0.001673,252.9,0.005981,70.73,1.363e-05,0.5761,73.0,0.0017281
2023-12-20,43668.93,0.0016,260.3,0.005963,69.83,1.351e-05,0.5894,82.21,0.0018839
2023-12-21,43861.8,0.001616,272.1,0.006203,70.93,1.448e-05,0.6351,93.84,0.0021401
2023-12-22,43969.04,0.001674,271.1,0.006165,73.58,1.416e-05,0.6226,97.9,0.0022262
2023-12-23,43702.16,0.001657,271.0,0.0062,72.45,1.402e-05,0.613,107.88,0.0024658
2023-12-24,42991.5,0.001653,264.5,0.006153,71.12,1.377e-05,0.5919,112.45,0.0026156
2023-12-25,43576.13,0.001657,266.9,0.006123,72.22,1.433e-05,0.6242,120.91,0.0027748
2023-12-26,42508.93,0.001722,297.7,0.007004,73.24,1.432e-05,0.6087,112.49,0.0026449
2023-12-27,43428.85,0.001748,324.1,0.007463,75.98,1.459e-05,0.6334,106.91,0.0024612
2023-12-28,42563.76,0.001797,322.6,0.007579,76.51,1.447e-05,0.6158,101.8,0.0023919
2023-12-29,42066.95,0.001741,313.7,0.007458,73.25,1.446e-05,0.6083,106.17,0.0025233
2023-12-30,42140.28,0.001737,317.1,0.007524,73.22,1.425e-05,0.6011,101.9,0.0024176
2023-12-31,42283.58,0.001723,311.8,0.007376,72.83,1.405e-05,0.594,101.72,0.0024051
2024-01-01,44179.55,0.001691,313.5,0.007097,74.72,1.411e-05,0.6232,109.91,0.0024874
2024-01-02,44946.91,0.001622,312.2,0.006947,72.97,1.347e-05,0.605,106.73,0.0023743
2024-01-03,42845.23,0.001522,315.8,0.007373,65.24,1.301e-05,0.5569,98.52,0.0023006
2024-01-04,44151.1,0.001505,323.7,0.007331,66.41,1.291e-05,0.5699,104.91,0.0023761
2024-01-05,44145.11,0.001495,317.5,0.007192,66.0,1.227e-05,0.5414,99.94,0.0022639
2024-01-06,43968.32,0.001494,307.5,0.006992,65.64,1.188e-05,0.5227,93.77,0.0021322
2024-01-07,43929.02,0.001462,302.4,0.006884,64.27,1.125e-05,0.4945,89.44,0.0020355
2024-01-08,46951.04,0.001444,303.7,0.006469,67.73,1.153e-05,0.5412,97.88,0.0020862
2024-01-09,46110.0,0.001453,301.1,0.006529,66.99,1.11e-05,0.5124,99.36,0.0021556
2024-01-10,46653.99,0.001503,305.8,0.006553,70.1,1.213e-05,0.566,102.0,0.0021879
2024-01-11,46339.16,0.001552,308.2,0.006652,71.88,1.255e-05,0.582,99.9,0.002156
2024-01-12,42782.73,0.001705,296.6,0.006933,72.97,1.279e-05,0.5476,92.12,0.0021527
2024-01-13,42847.99,0.00168,302.2,0.00705,71.98,1.282e-05,0.5491,95.85,0.0022374
2024-01-14,41732.35,0.001672,299.5,0.007175,69.78,1.258e-05,0.5251,93.81,0.0022469
2024-01-15,42511.1,0.001625,317.5,0.007468,69.13,1.24e-05,0.5276,94.36,0.00222
2024-01-16,43137.95,0.001609,315.2,0.007307,69.44,1.241e-05,0.5356,97.61,0.0022618
2024-01-17,42776.1,0.001624,309.4,0.007232,69.46,1.235e-05,0.5282,102.1,0.0023867
2024-01-18,41327.5,0.001647,313.0,0.007574,68.11,1.216e-05,0.5026,94.4,0.0022839
2024-01-19,41659.03,0.001711,314.7,0.007555,71.29,1.211e-05,0.5044,93.62,0.0022486
2024-01-20,41696.04,0.001711,317.2,0.007609,71.36,1.237e-05,0.516,92.88,0.0022274
2024-01-21,41580.33,0.001725,318.6,0.007664,71.75,1.211e-05,0.5032,91.09,0.0021907
2024-01-22,39568.02,0.001702,305.9,0.007732,67.36,1.209e-05,0.4786,83.84,0.0021198
2024-01-23,39897.6,0.001641,298.8,0.007488,65.5,1.196e-05,0.4773,84.35,0.002114
2024-01-24,40084.88,0.00165,293.1,0.007311,66.13,1.189e-05,0.4765,88.77,0.002215
2024-01-25,39961.09,0.00164,292.1,0.00731,65.5,1.168e-05,0.4666,86.91,0.0021753
2024-01-26,41823.51,0.001604,302.2,0.007223,67.05,1.159e-05,0.4849,92.28,0.002206
2024-01-27,42120.63,0.001615,305.6,0.007257,68.06,1.155e-05,0.4862,94.28,0.0022379
2024-01-28,42031.06,0.001626,305.3,0.00726,68.35,1.166e-05,0.4903,95.98,0.0022831
2024-01-29,43302.7,0.00158,310.7,0.007175,68.43,1.215e-05,0.526,101.68,0.0023478
2024-01-30,42941.1,0.001572,307.6,0.007164,67.47,1.197e-05,0.5136,101.4,0.002362
2024-01-31,42580.0,0.001567,300.5,0.007054,66.76,1.169e-05,0.4976,96.96,0.0022788
2024-02-01,43082.94,0.001567,300.2,0.006968,67.54,1.178e-05,0.5078,97.81,0.00227
2024-02-02,43200.0,0.001576,301.4,0.006976,68.05,1.191e-05,0.5146,100.58,0.0023283
2024-02-03,43011.09,0.001601,299.7,0.006967,68.81,1.191e-05,0.5124,97.96,0.002278
2024-02-04,42582.88,0.001573,304.7,0.007155,66.94,1.159e-05,0.4934,95.49,0.0022419
2024-02-05,42708.7,0.001586,301.2,0.007054,67.7,1.158e-05,0.4944,95.66,0.0022395
2024-02-06,43098.95,0.001584,302.7,0.007026,68.29,1.156e-05,0.4983,96.88,0.0022475
2024-02-07,44349.6,0.001548,307.3,0.006932,68.62,1.132e-05,0.5022,101.14,0.0022803
2024-02-08,45288.65,0.001558,319.2,0.007046,70.53,1.171e-05,0.5304,102.76,0.0022688
2024-02-09,47132.77,0.001498,324.0,0.006875,70.64,1.147e-05,0.5407,106.94,0.0022687
2024-02-10,47751.09,0.001483,323.0,0.006768,70.8,1.154e-05,0.5515,109.01,0.002283
2024-02-11,48299.99,0.001481,320.7,0.006642,71.55,1.121e-05,0.5414,107.46,0.0022251
2024-02-12,49917.27,0.001459,327.8,0.006568,72.82,1.12e-05,0.5592,111.64,0.002237
2024-02-13,49699.59,0.001388,324.7,0.006534,68.97,1.096e-05,0.5449,112.48,0.0022633
2024-02-14,51795.17,0.001348,333.9,0.006447,69.81,1.113e-05,0.5768,116.97,0.0022591
2024-02-15,51880.0,0.001345,354.2,0.006828,69.76,1.173e-05,0.6087,113.5,0.002188
2024-02-16,52124.11,0.001354,360.4,0.006913,70.59,1.148e-05,0.5986,110.33,0.0021167
2024-02-17,51642.64,0.001355,352.9,0.006831,69.97,1.179e-05,0.6096,108.92,0.0021089
2024-02-18,52137.67,0.001357,349.8,0.006707,70.8,1.188e-05,0.6193,112.24,0.0021528
2024-02-19,51774.73,0.001378,351.6,0.006792,71.3,1.218e-05,0.6308,111.53,0.0021544
2024-02-20,52258.82,0.001333,354.6,0.006784,69.65,1.191e-05,0.6216,108.31,0.0020727
2024-02-21,51849.39,0.00133,379.2,0.007315,68.9,1.154e-05,0.5988,105.03,0.0020261
2024-02-22,51288.42,0.001342,382.6,0.007459,68.8,1.143e-05,0.5858,101.76,0.0019835
2024-02-23,50744.15,0.001356,375.5,0.007401,68.8,1.147e-05,0.5824,99.9,0.0019692
2024-02-24,51568.22,0.001365,381.7,0.0074,70.41,1.158e-05,0.5969,104.01,0.0020169
2024-02-25,51728.85,0.001356,388.5,0.007511,70.16,1.144e-05,0.5914,103.47,0.002
2024-02-26,54476.47,0.00132,401.6,0.007371,71.93,1.137e-05,0.6191,109.9,0.0020174
2024-02-27,57037.34,0.001296,394.6,0.006919,73.97,1.094e-05,0.6239,108.36,0.0018999
2024-02-28,62432.1,0.001192,414.6,0.006642,74.48,1.007e-05,0.6287,119.03,0.0019074
2024-02-29,61130.98,0.001307,399.4,0.006531,79.92,1.071e-05,0.6547,125.68,0.002055
2024-03-01,62387.9,0.00136,407.4,0.006531,84.87,1.153e-05,0.7195,129.43,0.0020744
2024-03-02,61987.28,0.001524,410.9,0.006628,94.49,1.196e-05,0.7416,130.02,0.0020976
2024-03-03,63113.97,0.001437,414.5,0.006568,90.7,1.153e-05,0.7279,130.16,0.0020629
2024-03-04,68245.71,0.001302,418.4,0.006134,88.95,1.128e-05,0.7701,133.27,0.0019527
2024-03-05,63724.01,0.001286,394.1,0.006183,81.93,1.087e-05,0.6923,125.31,0.0019673
2024-03-06,66074.04,0.001299,429.4,0.006496,85.87,1.112e-05,0.7349,130.79,0.001979
2024-03-07,66823.17,0.001317,474.6,0.0071,88.0,1.112e-05,0.7427,143.82,0.0021519
2024-03-08,68124.19,0.001297,485.8,0.007134,88.32,1.061e-05,0.7228,144.79,0.0021248
2024-03-09,68313.27,0.001328,488.3,0.007146,90.67,1.086e-05,0.7416,144.29,0.002112
2024-03-10,68955.88,0.001267,528.9,0.007668,87.43,1.039e-05,0.7166,144.39,0.0020943
2024-03-11,72078.1,0.001441,523.0,0.007254,103.86,1.075e-05,0.7754,148.83,0.0020647
2024-03-12,71452.01,0.001364,537.5,0.007521,97.52,1.047e-05,0.7481,151.05,0.002114
2024-03-13,73072.41,0.001331,630.5,0.008628,97.24,1.046e-05,0.7638,163.9,0.0022426
2024-03-14,71388.94,0.001317,603.2,0.008449,94.08,1.052e-05,0.7509,176.65,0.0024743
2024-03-15,69499.85,0.001292,632.7,0.009107,89.75,1.046e-05,0.7274,183.95,0.0026465
2024-03-16,65300.63,0.001288,576.4,0.008824,84.12,1.009e-05,0.6591,182.05,0.002788
2024-03-17,68393.48,0.001256,571.7,0.008356,85.93,9.96e-06,0.6814,201.86,0.0029519
2024-03-18,67609.99,0.001283,555.4,0.008214,86.77,9.77e-06,0.6603,195.92,0.002897
2024-03-19,61937.4,0.001267,507.7,0.008194,78.45,9.46e-06,0.5864,169.82,0.0027419
2024-03-20,67840.51,0.001248,556.8,0.008205,84.65,9.42e-06,0.6396,191.77,0.0028267
2024-03-21,65501.27,0.001309,553.8,0.008454,85.75,9.65e-06,0.6318,179.46,0.0027399
2024-03-22,63796.64,0.001308,553.8,0.008681,83.4,9.64e-06,0.6147,175.21,0.0027452
2024-03-23,63990.01,0.001332,551.9,0.008622,85.26,9.73e-06,0.6232,172.65,0.0026978
2024-03-24,67209.99,0.001334,567.7,0.008448,89.65,9.62e-06,0.6468,183.88,0.0027356
2024-03-25,69880.01,0.001296,587.0,0.0084,90.58,9.39e-06,0.6567,188.99,0.0027041
2024-03-26,69988.0,0.001369,580.4,0.008291,95.77,9.5e-06,0.665,190.46,0.0027216
